,0,1,2,3
21449,2,7.0,1445796.0,4
21450,1,19.0,1112.0,4
21451,1,19.0,32643.0,2
21452,1,9.0,1003936.0,4
21453,3,13.0,128568.0,4
21454,0,,0.0,2
21455,2,20.0,1207602.0,3
21456,1,18.0,20355.0,3
21457,1,2.0,126065.0,2
21458,1,18.0,31436.0,2
21459,3,12.0,244306.0,3
21460,1,4.0,103.0,4
21461,1,4.0,388075.0,5
21462,1,13.0,532229.0,4
21463,3,13.0,63344.0,4
21464,1,11.0,2784322.0,4
21465,3,12.0,33669.0,4
21466,1,17.0,63413.0,5
21467,1,17.0,9131.0,4
21468,1,19.0,177.0,4
21469,1,12.0,0.0,5
21470,1,19.0,5623.0,5
21471,3,12.0,444577.0,3
21472,1,19.0,507.0,4
21473,1,4.0,142694.0,5
21474,3,12.0,2351407.0,4
21475,2,12.0,427650.0,4
21476,3,19.0,601072.0,5
21477,1,13.0,14344.0,6
21478,1,9.0,1000032.0,4
21479,3,19.0,2397063.0,5
21480,3,17.0,254797.0,3
21481,1,11.0,1119908.0,4
21482,1,12.0,1003.0,3
21483,1,17.0,182731.0,3
21484,3,17.0,309557.0,3
21485,1,9.0,78.0,3
21486,3,13.0,657493.0,4
21487,3,19.0,3867.0,2
21488,1,18.0,105580.0,2
21489,1,19.0,419.0,2
21490,1,17.0,3489763.0,4
21491,1,19.0,249276.0,4
21492,1,19.0,101.0,4
21493,3,5.0,170328.0,2
21494,3,12.0,830181.0,2
21495,1,5.0,0.0,3
21496,1,12.0,14116.0,3
21497,1,17.0,437306.0,3
21498,1,12.0,188542.0,3
21499,1,18.0,334965.0,3
21500,1,19.0,9121.0,8
21501,3,1.0,4624768.0,3
21502,1,9.0,872350.0,6
21503,1,19.0,2996333.0,8
21504,1,12.0,134526.0,5
21505,3,9.0,701094.0,5
21506,1,9.0,9300296.0,6
21507,1,19.0,303.0,4
21508,1,19.0,9351.0,5
21509,1,19.0,0.0,6
21510,1,11.0,1708.0,6
21511,3,19.0,761787.0,5
21512,3,16.0,782973.0,5
21513,1,12.0,825254.0,5
21514,1,19.0,8848.0,4
21515,1,19.0,55488.0,5
21516,1,17.0,280160.0,4
21517,1,18.0,217108.0,5
21518,2,9.0,91417.0,4
21519,1,19.0,32089.0,3
21520,3,17.0,438790.0,4
21521,3,18.0,653863.0,3
21522,1,17.0,17483.0,2
21523,1,11.0,0.0,5
21524,1,13.0,1294736.0,3
21525,1,19.0,79949.0,3
21526,1,12.0,39600.0,4
21527,1,18.0,694070.0,6
21528,1,4.0,79828.0,4
21529,3,18.0,833568.0,4
21530,1,14.0,2814.0,4
21531,1,19.0,0.0,4
21532,3,17.0,158.0,3
21533,1,18.0,2565084.0,5
21534,1,10.0,151412.0,3
21535,1,18.0,83158.0,2
21536,1,7.0,672.0,4
21537,2,12.0,349293.0,3
21538,3,19.0,1234586.0,3
21539,1,1.0,38661.0,3
21540,1,2.0,139761.0,3
21541,3,12.0,5707330.0,5
21542,3,19.0,373626.0,2
21543,1,9.0,2455.0,2
21544,1,13.0,0.0,3
21545,1,9.0,2868327.0,3
21546,1,18.0,1175683.0,2
21547,3,12.0,109297.0,4
21548,1,17.0,893499.0,6
21549,1,19.0,3883927.0,6
21550,3,17.0,392563.0,5
21551,1,12.0,0.0,4
21552,1,12.0,20105.0,3
21553,1,9.0,1170632.0,5
21554,1,19.0,310.0,5
21555,3,12.0,410.0,6
21556,3,12.0,16803.0,4
21557,1,17.0,125258.0,3
21558,2,9.0,884.0,4
21559,1,9.0,274601.0,4
21560,2,9.0,132090.0,3
21561,1,12.0,11143.0,3
21562,1,17.0,36989.0,3
21563,3,9.0,617.0,3
21564,1,19.0,634596.0,2
21565,3,1.0,776592.0,2
21566,1,17.0,323663.0,2
21567,1,17.0,356383.0,4
21568,1,18.0,522819.0,3
21569,1,18.0,112677.0,3
21570,1,3.0,58002.0,3
21571,3,12.0,391321.0,3
21572,1,19.0,4962.0,3
21573,1,12.0,1256.0,3
21574,1,12.0,3560.0,2
21575,1,2.0,126065.0,2
21576,1,17.0,7444440.0,7
21577,2,17.0,357834.0,7
21578,1,13.0,162606.0,5
21579,3,15.0,86994.0,5
21580,3,13.0,63344.0,4
21581,3,12.0,33669.0,4
21582,1,17.0,9131.0,4
21583,3,19.0,183224.0,4
21584,3,12.0,444577.0,3
21585,2,19.0,34497.0,4
21586,3,19.0,601072.0,5
21587,1,9.0,1000032.0,4
21588,1,12.0,500199.0,2
21589,2,17.0,50509.0,6
21590,3,17.0,254797.0,3
21591,1,14.0,164770.0,3
21592,3,15.0,64754.0,3
21593,3,12.0,17503.0,2
21594,1,19.0,1832.0,3
21595,3,19.0,3867.0,2
21596,1,17.0,0.0,4
21597,1,19.0,442636.0,5
21598,1,19.0,101.0,4
21599,1,12.0,69347.0,3
21600,1,17.0,71400.0,3
21601,3,5.0,170328.0,2
21602,1,5.0,715.0,3
21603,3,12.0,830181.0,2
21604,1,17.0,177499.0,3
21605,1,17.0,437306.0,3
21606,1,12.0,188542.0,3
21607,1,9.0,424677.0,3
21608,3,9.0,6070.0,3
21609,1,18.0,218088.0,2
21610,2,9.0,243910.0,4
21611,1,12.0,13557.0,3
21612,1,12.0,0.0,2
21613,1,12.0,185187.0,6
21614,1,9.0,628337.0,6
21615,1,18.0,257405.0,6
21616,3,17.0,45370.0,5
21617,1,17.0,0.0,6
21618,1,11.0,624642.0,5
21619,1,13.0,0.0,2
21620,3,17.0,3029803.0,5
21621,1,17.0,0.0,4
21622,3,14.0,903434.0,4
21623,1,12.0,74594.0,4
21624,3,12.0,168026.0,2
21625,1,9.0,449119.0,3
21626,3,19.0,1815123.0,4
21627,3,12.0,3690816.0,3
21628,1,1.0,213377.0,3
21629,3,12.0,877417.0,3
21630,3,19.0,273837.0,3
21631,3,13.0,315333.0,2
21632,1,19.0,4610.0,2
21633,1,19.0,18484.0,3
21634,1,14.0,273303.0,2
21635,1,18.0,537409.0,3
21636,1,12.0,50815.0,2
21637,1,17.0,43828.0,2
21638,1,19.0,220699.0,2
21639,3,12.0,4872215.0,2
21640,1,,0.0,4
21641,1,12.0,134526.0,5
21642,1,11.0,1708.0,6
21643,3,19.0,761787.0,5
21644,1,12.0,122438.0,4
21645,1,19.0,8848.0,4
21646,1,17.0,280160.0,4
21647,3,9.0,56019.0,5
21648,1,4.0,469027.0,5
21649,3,17.0,438790.0,4
21650,3,18.0,653863.0,3
21651,1,13.0,1294736.0,3
21652,1,12.0,2137045.0,5
21653,3,9.0,14340.0,6
21654,1,17.0,1023934.0,4
21655,1,9.0,32758.0,4
21656,1,9.0,0.0,5
21657,1,19.0,45982.0,5
21658,1,17.0,77570.0,2
21659,3,17.0,158.0,3
21660,3,17.0,354428.0,2
21661,3,12.0,54929.0,3
21662,1,10.0,151412.0,3
21663,1,19.0,3753.0,3
21664,1,4.0,853808.0,6
21665,1,19.0,11457.0,2
21666,1,12.0,0.0,3
21667,3,12.0,325330.0,2
21668,1,17.0,625245.0,3
21669,1,1.0,38661.0,3
21670,1,15.0,55961.0,4
21671,1,17.0,617526.0,2
21672,1,12.0,354248.0,2
21673,3,19.0,373626.0,2
21674,1,15.0,104805.0,3
21675,1,9.0,95.0,3
21676,1,19.0,0.0,2
21677,1,18.0,30531.0,2
21678,1,9.0,48415.0,2
21679,1,5.0,0.0,1
21680,1,5.0,722111.0,2
21681,1,11.0,37792.0,4
21682,1,12.0,0.0,2
21683,1,19.0,598596.0,7
21684,1,19.0,470513.0,7
21685,1,17.0,9841400.0,6
21686,2,19.0,276916.0,5
21687,1,15.0,215045.0,5
21688,1,11.0,681582.0,5
21689,3,17.0,2815277.0,5
21690,2,19.0,414015.0,4
21691,1,19.0,0.0,6
21692,3,14.0,1137953.0,4
21693,2,12.0,61361.0,3
21694,1,11.0,16589.0,3
21695,3,12.0,1345108.0,4
21696,1,9.0,186454.0,3
21697,1,17.0,1008.0,3
21698,3,12.0,308773.0,4
21699,3,12.0,5157781.0,3
21700,1,12.0,101130.0,3
21701,3,19.0,283529.0,3
21702,3,13.0,356198.0,2
21703,1,19.0,5691.0,2
21704,1,17.0,26.0,3
21705,1,12.0,15846.0,3
21706,1,19.0,2708059.0,2
21707,1,12.0,2012.0,4
21708,1,19.0,1017602.0,5
21709,1,9.0,72430.0,4
21710,3,19.0,3301826.0,4
21711,1,12.0,0.0,4
21712,1,12.0,38365.0,3
21713,3,12.0,3561.0,4
21714,2,9.0,138288.0,3
21715,1,17.0,2540.0,4
21716,1,12.0,575750.0,3
21717,1,17.0,318527.0,3
21718,3,9.0,304837.0,3
21719,1,17.0,1021417.0,4
21720,1,3.0,168250.0,3
21721,1,19.0,203.0,2
21722,1,13.0,2397848.0,6
21723,1,19.0,303.0,4
21724,1,11.0,1708.0,6
21725,2,9.0,49266.0,6
21726,1,7.0,0.0,5
21727,1,11.0,486457.0,6
21728,3,17.0,287852.0,3
21729,1,2.0,104804.0,2
21730,2,17.0,463629.0,7
21731,1,19.0,20428.0,5
21732,3,12.0,1047.0,4
21733,1,17.0,151877.0,4
21734,1,17.0,624.0,3
21735,1,12.0,0.0,4
21736,1,12.0,586304.0,3
21737,1,17.0,394764.0,5
21738,3,19.0,593490.0,5
21739,1,9.0,1768019.0,6
21740,1,12.0,632173.0,2
21741,1,18.0,0.0,3
21742,1,14.0,140377.0,3
21743,3,15.0,8447.0,3
21744,1,13.0,1357885.0,4
21745,1,17.0,1417530.0,2
21746,1,19.0,304915.0,5
21747,1,19.0,101.0,4
21748,1,12.0,212154.0,3
21749,1,5.0,11273.0,3
21750,1,17.0,104336.0,3
21751,1,17.0,1894474.0,3
21752,3,5.0,708690.0,2
21753,2,17.0,82960.0,3
21754,1,5.0,715.0,3
21755,1,18.0,37914.0,3
21756,3,12.0,1037474.0,2
21757,1,17.0,212881.0,3
21758,1,12.0,160565.0,3
21759,3,19.0,1125968.0,4
21760,3,18.0,688157.0,3
21761,1,17.0,13009.0,2
21762,1,9.0,0.0,5
21763,1,19.0,57606.0,5
21764,3,17.0,1630983.0,3
21765,3,12.0,13844.0,3
21766,1,19.0,26163.0,2
21767,1,12.0,911.0,5
21768,1,15.0,32109.0,4
21769,3,9.0,2243304.0,3
21770,1,17.0,158658.0,2
21771,1,19.0,0.0,2
21772,1,15.0,71750.0,3
21773,1,9.0,194.0,3
21774,1,5.0,6988348.0,1
21775,1,5.0,749425.0,2
21776,1,19.0,94609.0,7
21777,1,15.0,215045.0,5
21778,1,19.0,0.0,6
21779,2,9.0,4710135.0,4
21780,3,14.0,1137953.0,4
21781,3,15.0,111895.0,5
21782,3,12.0,980327.0,4
21783,1,12.0,237512.0,4
21784,1,9.0,186454.0,3
21785,3,12.0,308773.0,4
21786,1,11.0,87408.0,3
21787,1,18.0,345427.0,3
21788,3,12.0,5157781.0,3
21789,1,12.0,101130.0,3
21790,3,19.0,283529.0,3
21791,3,13.0,356198.0,2
21792,1,19.0,5691.0,2
21793,1,19.0,3229.0,3
21794,1,19.0,2708059.0,2
21795,1,19.0,1017602.0,5
21796,1,9.0,72430.0,4
21797,1,4.0,0.0,4
21798,1,12.0,38365.0,3
21799,3,12.0,248151.0,5
21800,1,9.0,2885026.0,5
21801,2,9.0,138288.0,3
21802,1,17.0,318527.0,3
21803,3,9.0,304837.0,3
21804,1,12.0,313.0,3
21805,1,19.0,0.0,2
21806,1,14.0,1021417.0,4
21807,1,4.0,5100.0,3
21808,3,12.0,3041833.0,3
21809,3,18.0,2960810.0,2
21810,1,9.0,193252.0,4
21811,1,13.0,138183.0,5
21812,1,19.0,0.0,5
21813,3,12.0,1047.0,4
21814,1,17.0,151877.0,4
21815,1,17.0,624.0,3
21816,1,17.0,173447.0,5
21817,3,15.0,1266111.0,2
21818,1,9.0,6079330.0,4
21819,1,17.0,394764.0,5
21820,3,19.0,593490.0,5
21821,1,9.0,1768019.0,6
21822,1,13.0,1357885.0,4
21823,1,17.0,1571876.0,3
21824,1,9.0,477.0,2
21825,1,12.0,0.0,2
21826,1,4.0,94658.0,2
21827,1,19.0,18243.0,2
21828,3,19.0,13154.0,2
21829,1,19.0,2436183.0,4
21830,1,17.0,104336.0,3
21831,2,17.0,82960.0,3
21832,3,12.0,1037474.0,2
21833,1,17.0,212881.0,3
21834,1,14.0,636.0,2
21835,1,12.0,0.0,5
21836,1,17.0,938482.0,3
21837,1,9.0,387035.0,3
21838,1,12.0,0.0,2
21839,1,19.0,2036551.0,8
21840,3,18.0,688157.0,3
21841,2,4.0,6023.0,4
21842,1,12.0,1212351.0,4
21843,3,18.0,1087867.0,4
21844,1,19.0,57606.0,5
21845,3,17.0,1630983.0,3
21846,1,17.0,1770472.0,4
21847,3,12.0,13844.0,3
21848,1,10.0,0.0,3
21849,1,19.0,26163.0,2
21850,3,12.0,1842238.0,2
21851,1,1.0,30220.0,3
21852,1,2.0,435726.0,3
21853,1,5.0,6891.0,2
21854,3,12.0,229587.0,3
21855,1,9.0,194.0,3
21856,1,17.0,101.0,3
21857,3,12.0,457781.0,2
21858,1,5.0,6988348.0,1
21859,1,5.0,749425.0,2
21860,1,11.0,227848.0,4
21861,1,19.0,386940.0,6
21862,1,19.0,2613334.0,6
21863,1,19.0,1903931.0,6
21864,1,17.0,1274700.0,6
21865,1,12.0,0.0,4
21866,1,9.0,0.0,4
21867,1,17.0,245610.0,3
21868,1,5.0,333981.0,2
21869,1,13.0,0.0,4
21870,2,9.0,138288.0,3
21871,1,12.0,575750.0,3
21872,1,17.0,1756533.0,3
21873,3,9.0,304837.0,3
21874,3,12.0,151496.0,2
21875,3,9.0,1060748.0,3
21876,3,1.0,1224002.0,2
21877,1,5.0,0.0,2
21878,1,12.0,198057.0,2
21879,1,17.0,423602.0,2
21880,1,17.0,161048.0,3
21881,1,9.0,88084.0,3
21882,1,3.0,168250.0,3
21883,3,12.0,492720.0,3
21884,1,12.0,11090.0,2
21885,1,19.0,581822.0,7
21886,1,13.0,138183.0,5
21887,3,15.0,44832.0,5
21888,1,17.0,34841.0,5
21889,2,9.0,818504.0,5
21890,1,12.0,0.0,4
21891,3,12.0,592859.0,3
21892,3,19.0,593490.0,5
21893,3,19.0,291175.0,4
21894,1,17.0,582880.0,4
21895,3,15.0,8447.0,3
21896,3,19.0,13154.0,2
21897,1,13.0,4011.0,4
21898,1,19.0,304915.0,5
21899,1,19.0,101.0,4
21900,3,9.0,1549859.0,4
21901,3,5.0,708690.0,2
21902,2,17.0,82960.0,3
21903,1,5.0,715.0,3
21904,3,12.0,1037474.0,2
21905,1,19.0,479626.0,3
21906,3,17.0,230037.0,3
21907,1,19.0,222049.0,6
21908,1,19.0,20414.0,5
21909,1,15.0,215045.0,5
21910,1,19.0,1296185.0,5
21911,3,17.0,2815277.0,5
21912,3,14.0,1137953.0,4
21913,3,3.0,6769.0,3
21914,1,12.0,237512.0,4
21915,3,12.0,1118748.0,2
21916,2,17.0,16648.0,4
21917,1,9.0,186454.0,3
21918,3,18.0,815303.0,3
21919,1,19.0,605274.0,2
21920,3,19.0,283529.0,3
21921,3,13.0,356198.0,2
21922,1,13.0,55226.0,2
21923,1,9.0,523691.0,4
21924,3,18.0,62112.0,2
21925,1,5.0,2201.0,3
21926,1,18.0,352003.0,3
21927,1,19.0,0.0,2
21928,1,12.0,4060.0,2
21929,1,13.0,2220.0,2
21930,3,7.0,2190540.0,6
21931,3,18.0,1107663.0,6
21932,1,19.0,303.0,4
21933,1,12.0,0.0,3
21934,1,15.0,2016024.0,6
21935,1,12.0,267172.0,4
21936,1,13.0,33873.0,6
21937,3,18.0,688157.0,3
21938,1,17.0,13009.0,2
21939,1,13.0,1911086.0,3
21940,1,19.0,112726.0,3
21941,1,12.0,5233264.0,5
21942,3,9.0,68073.0,6
21943,1,3.0,63208.0,3
21944,3,17.0,1630983.0,3
21945,3,12.0,13844.0,3
21946,3,12.0,1842238.0,2
21947,1,17.0,735432.0,3
21948,1,1.0,30220.0,3
21949,1,15.0,32109.0,4
21950,1,12.0,723.0,4
21951,1,17.0,158658.0,2
21952,3,17.0,917813.0,4
21953,2,16.0,94477.0,2
21954,3,11.0,284935.0,2
21955,1,13.0,199929.0,3
21956,1,16.0,636408.0,3
21957,1,12.0,272412.0,3
21958,1,18.0,214048.0,3
21959,1,4.0,48336.0,3
21960,1,15.0,71750.0,3
21961,1,12.0,0.0,2
21962,1,19.0,20839.0,2
21963,1,18.0,156807.0,2
21964,1,17.0,1962205.0,5
21965,1,19.0,41203.0,2
21966,3,17.0,207666.0,6
21967,1,19.0,0.0,6
21968,3,15.0,54513.0,5
21969,1,19.0,1017602.0,5
21970,3,9.0,5583862.0,6
21971,1,3.0,2915043.0,5
21972,1,12.0,38365.0,3
21973,1,12.0,0.0,3
21974,3,12.0,3561.0,4
21975,1,17.0,318527.0,3
21976,3,9.0,258645.0,3
21977,3,9.0,304837.0,3
21978,1,17.0,326074.0,4
21979,1,18.0,0.0,3
21980,1,18.0,517523.0,3
21981,3,12.0,6337865.0,3
21982,3,12.0,492720.0,3
21983,3,18.0,2960810.0,2
21984,1,2.0,104804.0,2
21985,3,9.0,6943230.0,6
21986,1,13.0,138183.0,5
21987,3,12.0,1047.0,4
21988,1,17.0,151877.0,4
21989,3,12.0,592859.0,3
21990,1,17.0,793106.0,3
21991,1,9.0,91954.0,5
21992,1,9.0,6079330.0,4
21993,1,17.0,394764.0,5
21994,1,17.0,675.0,3
21995,3,9.0,529512.0,4
21996,1,9.0,1768019.0,6
21997,3,19.0,291175.0,4
21998,3,17.0,196573.0,3
21999,1,19.0,94609.0,7
22000,1,9.0,0.0,6
22001,1,17.0,1571876.0,3
22002,3,19.0,13154.0,2
22003,1,17.0,104336.0,3
22004,1,17.0,938482.0,3
22005,1,12.0,160565.0,3
22006,1,9.0,387035.0,3
22007,2,9.0,0.0,3
22008,1,17.0,9841400.0,6
22009,3,17.0,108011.0,5
22010,1,19.0,0.0,5
22011,1,15.0,215045.0,5
22012,1,12.0,201892.0,5
22013,3,14.0,1137953.0,4
22014,1,17.0,1693.0,4
22015,1,12.0,237512.0,4
22016,1,9.0,186454.0,3
22017,3,19.0,2645709.0,4
22018,1,19.0,61946.0,4
22019,3,12.0,1317175.0,3
22020,1,12.0,101130.0,3
22021,3,13.0,356198.0,2
22022,1,19.0,5691.0,2
22023,2,18.0,1826086.0,2
22024,1,14.0,524.0,3
22025,1,18.0,352003.0,3
22026,1,19.0,2708059.0,2
22027,3,19.0,1388063.0,5
22028,3,16.0,662068.0,5
22029,1,19.0,8848.0,4
22030,1,9.0,102.0,4
22031,3,17.0,524274.0,4
22032,1,13.0,1911086.0,3
22033,3,9.0,68073.0,6
22034,1,12.0,748000.0,4
22035,1,19.0,57606.0,5
22036,3,17.0,1630983.0,3
22037,3,12.0,13844.0,3
22038,1,10.0,0.0,3
22039,1,19.0,26163.0,2
22040,1,9.0,20997.0,4
22041,1,17.0,735432.0,3
22042,1,1.0,30220.0,3
22043,1,15.0,32109.0,4
22044,1,17.0,158658.0,2
22045,1,5.0,6891.0,2
22046,3,11.0,284935.0,2
22047,1,9.0,194.0,3
22048,3,13.0,1621.0,3
22049,1,19.0,20839.0,2
22050,1,18.0,156807.0,2
22051,1,5.0,6988348.0,1
22052,1,5.0,749425.0,2
22053,3,12.0,104367.0,4
22054,1,19.0,1441.0,3
22055,1,12.0,207656.0,3
22056,1,12.0,0.0,2
22057,1,19.0,94609.0,7
22058,1,17.0,9841400.0,6
22059,1,19.0,222049.0,6
22060,3,19.0,1269558.0,4
22061,1,17.0,0.0,5
22062,1,19.0,114197.0,6
22063,1,13.0,183126.0,6
22064,1,11.0,681582.0,5
22065,2,19.0,186673.0,5
22066,1,12.0,17006497.0,5
22067,3,17.0,2815277.0,5
22068,1,19.0,0.0,6
22069,2,9.0,4710135.0,4
22070,1,19.0,0.0,2
22071,3,14.0,1137953.0,4
22072,3,7.0,276146.0,5
22073,1,12.0,0.0,2
22074,1,19.0,672790.0,3
22075,1,13.0,33477.0,2
22076,3,12.0,1118748.0,2
22077,1,18.0,326623.0,3
22078,1,9.0,186454.0,3
22079,1,19.0,27212.0,3
22080,1,18.0,345427.0,3
22081,1,4.0,81668.0,3
22082,3,17.0,188777.0,3
22083,1,11.0,0.0,3
22084,1,17.0,0.0,2
22085,1,12.0,5691.0,2
22086,3,18.0,62112.0,2
22087,1,9.0,2277455.0,2
22088,1,19.0,34996.0,2
22089,1,12.0,4060.0,2
22090,1,19.0,2708059.0,2
22091,1,17.0,141541.0,3
22092,1,19.0,1017602.0,5
22093,1,19.0,42818.0,5
22094,3,9.0,5583862.0,6
22095,3,19.0,3301826.0,4
22096,1,3.0,2915043.0,5
22097,1,19.0,255.0,6
22098,1,12.0,219647.0,4
22099,1,19.0,790080.0,3
22100,1,9.0,0.0,3
22101,3,9.0,1060748.0,3
22102,1,19.0,487834.0,2
22103,1,14.0,1021417.0,4
22104,1,17.0,1107888.0,3
22105,1,3.0,168250.0,3
22106,1,17.0,151877.0,4
22107,3,15.0,315273.0,4
22108,1,18.0,39245.0,3
22109,1,19.0,279431.0,5
22110,3,19.0,593490.0,5
22111,1,9.0,1768019.0,6
22112,1,12.0,632173.0,2
22113,1,12.0,220655.0,4
22114,3,9.0,1213963.0,4
22115,1,12.0,308.0,3
22116,1,12.0,200.0,3
22117,1,4.0,94658.0,2
22118,1,17.0,147997.0,3
22119,1,19.0,304915.0,5
22120,1,9.0,20489.0,2
22121,1,12.0,212154.0,3
22122,1,17.0,104336.0,3
22123,1,5.0,715.0,3
22124,3,19.0,912720.0,3
22125,3,12.0,1037474.0,2
22126,1,5.0,0.0,3
22127,1,,0.0,2
22128,1,19.0,2183335.0,7
22129,3,19.0,1388063.0,5
22130,3,16.0,662068.0,5
22131,1,13.0,23709.0,6
22132,1,9.0,85808.0,4
22133,1,4.0,409667.0,3
22134,3,18.0,688157.0,3
22135,1,13.0,1911086.0,3
22136,1,19.0,112726.0,3
22137,3,17.0,1630983.0,3
22138,1,9.0,0.0,2
22139,3,12.0,13844.0,3
22140,1,9.0,20997.0,4
22141,2,12.0,381714.0,3
22142,3,12.0,1842238.0,2
22143,1,5.0,6891.0,2
22144,3,11.0,284935.0,2
22145,1,19.0,301.0,3
22146,1,19.0,0.0,2
22147,1,19.0,0.0,3
22148,1,9.0,194.0,3
22149,1,5.0,6988348.0,1
22150,1,5.0,749425.0,2
22151,3,12.0,104367.0,4
22152,1,11.0,227848.0,4
22153,1,5.0,396748.0,6
22154,1,3.0,2915043.0,5
22155,1,12.0,219647.0,4
22156,1,2.0,525886.0,4
22157,1,18.0,22203.0,3
22158,1,17.0,301545.0,2
22159,3,17.0,2325271.0,6
22160,1,18.0,6848.0,3
22161,3,9.0,1060748.0,3
22162,1,17.0,1107888.0,3
22163,1,3.0,168250.0,3
22164,3,12.0,492720.0,3
22165,2,19.0,33618.0,2
22166,1,19.0,61311.0,2
22167,2,19.0,93182.0,3
22168,1,19.0,54618.0,3
22169,1,12.0,0.0,2
22170,1,17.0,9841400.0,6
22171,1,19.0,38738.0,5
22172,1,14.0,0.0,6
22173,1,15.0,215045.0,5
22174,3,14.0,1137953.0,4
22175,1,9.0,385835.0,4
22176,1,17.0,752661.0,3
22177,1,12.0,0.0,2
22178,3,12.0,1118748.0,2
22179,1,9.0,186454.0,3
22180,1,19.0,61946.0,4
22181,1,19.0,27212.0,3
22182,1,9.0,101264.0,3
22183,3,17.0,188777.0,3
22184,3,13.0,356198.0,2
22185,1,12.0,5691.0,2
22186,3,18.0,62112.0,2
22187,1,19.0,154721.0,4
22188,2,13.0,272564.0,2
22189,1,9.0,2277455.0,2
22190,2,12.0,225769.0,2
22191,1,19.0,2708059.0,2
22192,1,19.0,1590984.0,7
22193,1,19.0,0.0,2
22194,1,19.0,317007.0,6
22195,3,12.0,415358.0,5
22196,1,9.0,1768019.0,6
22197,1,18.0,17803.0,4
22198,1,12.0,308.0,3
22199,1,12.0,171940.0,2
22200,1,4.0,94658.0,2
22201,1,17.0,147997.0,3
22202,1,9.0,20489.0,2
22203,1,12.0,212154.0,3
22204,1,17.0,104336.0,3
22205,1,4.0,2202.0,3
22206,3,12.0,1037474.0,2
22207,3,9.0,14.0,3
22208,1,5.0,13312.0,2
22209,2,12.0,399944.0,6
22210,3,19.0,1340919.0,5
22211,3,16.0,662068.0,5
22212,1,16.0,142799.0,4
22213,1,12.0,1306628.0,5
22214,1,13.0,23709.0,6
22215,1,4.0,409667.0,3
22216,1,9.0,102.0,4
22217,3,18.0,688157.0,3
22218,3,17.0,1630983.0,3
22219,1,10.0,0.0,3
22220,1,19.0,26163.0,2
22221,1,9.0,20997.0,4
22222,1,18.0,457814.0,3
22223,1,19.0,310766.0,3
22224,1,2.0,435726.0,3
22225,1,17.0,158658.0,2
22226,3,17.0,917813.0,4
22227,1,5.0,6891.0,2
22228,3,17.0,3878.0,3
22229,1,17.0,179897.0,3
22230,2,18.0,70396.0,3
22231,1,9.0,194.0,3
22232,3,13.0,1621.0,3
22233,1,18.0,156807.0,2
22234,1,5.0,6988348.0,1
22235,1,11.0,227848.0,4
22236,1,12.0,0.0,2
22237,1,19.0,0.0,2
22238,1,19.0,598596.0,7
22239,1,19.0,94609.0,7
22240,1,17.0,9841400.0,6
22241,1,15.0,215045.0,5
22242,1,15.0,186898.0,4
22243,3,19.0,9590831.0,5
22244,2,9.0,4710135.0,4
22245,1,19.0,2947439.0,5
22246,3,14.0,1137953.0,4
22247,1,9.0,67890.0,5
22248,1,18.0,70732.0,3
22249,1,11.0,16589.0,3
22250,1,17.0,558.0,4
22251,3,12.0,1118748.0,2
22252,1,17.0,3235.0,5
22253,1,18.0,345427.0,3
22254,1,9.0,101264.0,3
22255,3,17.0,188777.0,3
22256,1,12.0,101130.0,3
22257,1,9.0,0.0,3
22258,3,13.0,356198.0,2
22259,1,19.0,25339.0,2
22260,1,12.0,5691.0,2
22261,1,18.0,772176.0,2
22262,1,19.0,154721.0,4
22263,3,15.0,301183.0,4
22264,1,9.0,2277455.0,2
22265,1,18.0,352003.0,3
22266,1,19.0,0.0,2
22267,1,19.0,2708059.0,2
22268,3,12.0,118617.0,3
22269,1,19.0,1590984.0,7
22270,1,19.0,134631.0,2
22271,1,2.0,104804.0,2
22272,1,19.0,317007.0,6
22273,1,13.0,138183.0,5
22274,1,3.0,0.0,6
22275,1,17.0,1297471.0,5
22276,1,15.0,24232.0,4
22277,3,13.0,102579.0,4
22278,3,12.0,1047.0,4
22279,1,17.0,151877.0,4
22280,3,12.0,592859.0,3
22281,3,19.0,593490.0,5
22282,1,9.0,1768019.0,6
22283,1,19.0,5671.0,4
22284,1,17.0,310.0,2
22285,1,4.0,94658.0,2
22286,1,19.0,304915.0,5
22287,1,12.0,212154.0,3
22288,1,17.0,104336.0,3
22289,2,17.0,82960.0,3
22290,1,5.0,715.0,3
22291,3,12.0,1037474.0,2
22292,1,17.0,938482.0,3
22293,1,12.0,160565.0,3
22294,1,9.0,387035.0,3
22295,1,19.0,1301385.0,6
22296,1,19.0,173901.0,6
22297,1,5.0,396748.0,6
22298,3,19.0,3301826.0,4
22299,1,3.0,2915043.0,5
22300,1,12.0,219647.0,4
22301,1,17.0,56020.0,4
22302,1,15.0,40282.0,2
22303,1,19.0,43951.0,5
22304,1,18.0,2041626.0,3
22305,1,18.0,11677.0,2
22306,1,12.0,206.0,4
22307,1,19.0,174754.0,2
22308,1,11.0,172507.0,3
22309,2,19.0,7538056.0,5
22310,1,19.0,487834.0,2
22311,1,17.0,423602.0,2
22312,1,17.0,326074.0,4
22313,1,19.0,2915.0,2
22314,1,18.0,517523.0,3
22315,3,12.0,3041833.0,3
22316,1,3.0,168250.0,3
22317,1,19.0,61311.0,2
22318,1,12.0,11090.0,2
22319,2,19.0,143208.0,5
22320,1,19.0,54618.0,3
